Loan ID,Customer ID,Loan Status,Current Loan Amount,Term,Credit Score,Annual Income,Home Ownership,Purpose,Monthly Debt,Years of Credit History,Number of Open Accounts,Number of Credit Problems,Current Credit Balance,Maximum Open Credit,Bankruptcies,Tax Liens
ca949bb3-db83-470a-b5ca-c0246ee26395,a19d9e8c-59ba-4947-b93c-d8a2fd69aa6e,Fully Paid,110044.0,Short Term,729.0,1478637,Rent,Debt Consolidation,27601.49,17.0,16.0,0.0,364933.0,523600.0,0,0
d8c7dae6-5f81-4552-ba87-8431d48313db,81b04d9b-7d6e-40ec-b92a-263e41bd8239,Fully Paid,99999999.0,Short Term,748.0,758556,Home Mortgage,Debt Consolidation,9165.79,15.3,7.0,1.0,154299.0,271920.0,1,0
5b0d7cca-1170-41c9-bc42-71894127b937,a02041a6-5e86-419c-b310-81dbc197a429,Fully Paid,131560.0,Short Term,740.0,1488479,Own Home,Buy a Car,36467.65,21.9,25.0,0.0,295317.0,697818.0,0,0
3f44737a-dac7-41a3-b544-9b3d6a019ea5,05be333d-e498-4135-86bd-71f66f22046e,Fully Paid,757768.0,Long Term,739.0,4674475,Rent,Debt Consolidation,71285.72,16.0,12.0,0.0,475133.0,883058.0,0,0
f903ad65-49cc-4a87-9708-f20dc6434531,e2ff8f23-4dfe-4e67-91d6-0576fdf3d3fe,Fully Paid,109714.0,Short Term,744.0,1629744,Own Home,Debt Consolidation,4875.59,14.5,6.0,0.0,188423.0,571142.0,0,0
ec81be74-9ccc-46bf-a620-81bbdeadfa73,bcfc5daa-1875-4b43-9959-326bf1f020f1,Fully Paid,111980.0,Short Term,722.0,1160520,Home Mortgage,other,28916.29,22.5,9.0,0.0,320131.0,685168.0,0,0
d88ec94a-661d-492d-9eb9-ce0d44db0401,42853f5a-caf5-4ddf-aac7-756d76c3455c,Charged Off,248402.0,Short Term,1076.456089,1174162,Home Mortgage,Debt Consolidation,7943.52,9.5,11.0,0.0,261991.0,369512.0,0,0
4ebce8bf-7118-4b54-91f8-5f3c150a73b8,f28fdba7-d8f7-4dfa-ad9b-d0dc72626e0d,Fully Paid,774246.0,Short Term,736.0,2838543,Home Mortgage,Debt Consolidation,40685.84,20.1,15.0,0.0,752590.0,1158784.0,0,0
652de026-a445-45ef-a82a-b6da05c384b2,95b045a4-d135-42c7-b8f5-c5e681fedfdd,Fully Paid,130152.0,Short Term,1076.456089,1174162,Home Mortgage,Home Improvements,9727.62,21.3,6.0,0.0,109972.0,436084.0,0,0
cde058d5-8bee-4b66-b613-1f360e900594,5956b460-87f2-466a-8d49-338fdd1c313a,Charged Off,337436.0,Short Term,7300.0,687971,Own Home,Debt Consolidation,12326.06,17.9,13.0,0.0,385890.0,1008612.0,0,0
cb16ec08-63a2-419f-b423-d58556437706,86eb3c64-6f2e-4d6d-a60b-38b395d17aaa,Fully Paid,351714.0,Short Term,740.0,837235,Home Mortgage,Debt Consolidation,6551.2,9.5,6.0,0.0,204858.0,422092.0,0,0
90e75e3e-5646-4c2a-8a8e-79690ac54886,09ee63a5-6cb1-4932-af98-24c383ed9ce5,Fully Paid,110462.0,Short Term,738.0,1526384,Rent,Debt Consolidation,5075.28,23.4,6.0,0.0,175864.0,245344.0,0,0
0028ef62-fcf0-428c-aa60-07f90290f1a0,005c1c39-6a07-45e1-8765-4371ab87ebed,Fully Paid,266926.0,Short Term,749.0,922127,Home Mortgage,Debt Consolidation,10066.58,38.3,17.0,0.0,234346.0,673332.0,0,0
62871b65-0c04-417b-8534-1b23633c1c2d,9163d180-dd9a-4000-898b-8048b51b9888,Charged Off,48884.0,Short Term,1076.456089,1174162,Rent,other,7996.72,13.8,11.0,0.0,157472.0,224554.0,0,0
8952572f-5e0c-4c99-8e31-0cb58f7db6f6,3b667742-8ffe-490d-98c8-36a4a320be23,Charged Off,560956.0,Short Term,664.0,1637059,Rent,Debt Consolidation,44746.33,17.6,13.0,0.0,380779.0,567446.0,0,0
d0046cf8-4b8c-491d-a402-0ca294dbac76,70753e1d-62a0-4b15-af37-0b714db50afe,Fully Paid,99999999.0,Short Term,700.0,1489771,Home Mortgage,Debt Consolidation,23141.24,14.0,11.0,0.0,65626.0,926706.0,0,0
e3463ee3-1a67-4a2f-b18f-867bcd9ee86a,7c56471d-9264-446c-aea9-bcc97aef3912,Fully Paid,337150.0,Long Term,721.0,1119936,Rent,Debt Consolidation,15959.05,12.5,9.0,0.0,166573.0,484594.0,0,0
bee35108-6ecc-4c76-a02b-fe33601724fa,06bf7420-6e3a-46c5-ae3d-0886083db6e6,Charged Off,225082.0,Short Term,1076.456089,1174162,Own Home,Debt Consolidation,26566.56,32.4,18.0,0.0,130568.0,1511884.0,0,0
6316558c-6089-4932-8c18-e03f8dd384cf,e222d43d-f599-4d55-a2b4-b2cd9fd30e69,Fully Paid,447172.0,Short Term,1076.456089,1174162,Own Home,Debt Consolidation,21546.38,16.5,12.0,0.0,673512.0,1830642.0,0,0
4c2be772-8568-47e8-9542-8deb78c3f25c,1fc91e0a-c35a-4042-b5fb-b7e89f60146d,Fully Paid,156090.0,Short Term,706.0,1872260,Rent,Debt Consolidation,25275.51,18.5,8.0,0.0,541386.0,698060.0,0,0
c779f94b-7208-4898-a667-db867b2d84f4,7fcad6e2-0549-426b-be7c-ffe7f31bdbc1,Fully Paid,172040.0,Short Term,748.0,670985,Home Mortgage,Buy House,10847.48,14.7,6.0,0.0,12901.0,164186.0,0,0
ba4d00fa-5718-41f0-a5ce-c1f004699de6,2ef213c3-9919-4851-be10-8ccacecb9a4f,Fully Paid,150788.0,Short Term,739.0,2009326,Rent,Buy House,11787.98,31.0,4.0,0.0,51338.0,540320.0,0,0
dfe474b6-7e66-4058-ae25-916a199e92c6,a8b43ee6-0155-4e11-9a00-f19f832930ba,Charged Off,225192.0,Short Term,1076.456089,1174162,Rent,Business Loan,24796.71,19.7,8.0,0.0,113487.0,238898.0,0,0
e4bd929f-2ef7-4c94-a208-567515d0761c,a1c84742-4e01-4a1a-ada3-029775d773a7,Charged Off,214698.0,Short Term,1076.456089,1174162,Own Home,Debt Consolidation,10241.19,29.9,9.0,0.0,297540.0,648824.0,0,0
56dd4734-1ea7-4a3c-b5b3-034acc7b353a,acce851e-641d-4ebb-affc-45346df60602,Fully Paid,263318.0,Short Term,738.0,707085,Rent,Debt Consolidation,12962.94,14.8,10.0,0.0,232940.0,451770.0,0,0
3a32805a-5368-4f51-b6db-b8a6cae09c8c,7b0966e6-231c-4443-a446-cd378b51ddd6,Fully Paid,177584.0,Short Term,1076.456089,1174162,Home Mortgage,Debt Consolidation,19631.18,14.5,12.0,1.0,270104.0,415316.0,1,0
74b9f0b3-ddee-49ef-a761-c5ccca2f7374,c0342d1a-fe13-4ccd-85ef-47eecf2d352a,Fully Paid,552750.0,Long Term,723.0,954750,Home Mortgage,Debt Consolidation,3389.41,29.2,12.0,1.0,169404.0,797390.0,0,1
13fc4176-70a2-4081-a283-18bffab15e86,97ecbf72-0752-41c3-8b1e-c1502f1df5d4,Fully Paid,99999999.0,Long Term,727.0,1857060,Home Mortgage,Debt Consolidation,33427.08,15.3,13.0,0.0,443954.0,580844.0,0,0
2974a8ed-7024-44cd-b3ae-8bb51bd253b9,525a4cbf-87dc-4623-ae8e-1641af410590,Fully Paid,762454.0,Short Term,695.0,1467484,Home Mortgage,Home Improvements,10199.01,17.4,6.0,0.0,129884.0,674454.0,0,0
28d5133b-6488-4c9d-a414-cc3ca2cb7265,3878d3e2-a8d8-400d-8ae2-5b460d609913,Fully Paid,304062.0,Long Term,636.0,2344600,Rent,Debt Consolidation,9163.51,14.8,15.0,0.0,440838.0,743006.0,0,0
7d20f471-0851-498a-a645-510cd6bb8355,adb067a4-39d8-418c-a672-837f84201faa,Fully Paid,230362.0,Long Term,731.0,1013479,Home Mortgage,Debt Consolidation,24306.7,22.0,16.0,0.0,542735.0,1114234.0,0,0
f1ab989d-9643-44df-8180-2e6d1ef9f800,d2ce0e2b-43ae-42af-8967-2351a4d06af2,Charged Off,280588.0,Short Term,1076.456089,1174162,Rent,Debt Consolidation,17005.19,15.0,11.0,0.0,111226.0,163856.0,0,0
287bd76c-9016-4968-b1b6-d5a4e58b1be2,f1edd45a-607c-4712-b661-36435d7a753a,Fully Paid,87428.0,Short Term,743.0,692474,Rent,Other,7444.2,10.7,15.0,0.0,106799.0,464882.0,0,0
439c64a5-08bd-42ff-bce1-eb2def1ee0b3,fcb2fe66-fe21-4afc-8c91-d67273563d26,Fully Paid,397430.0,Long Term,1076.456089,1174162,Rent,Debt Consolidation,17517.62,11.4,9.0,0.0,351177.0,1213828.0,0,0
b8f681ba-4b88-47b1-b4b1-2bca27d951bc,3272e293-7cea-4e6d-9faf-be025b52f3a6,Fully Paid,153868.0,Short Term,741.0,2183043,Home Mortgage,Debt Consolidation,49482.08,24.0,15.0,0.0,688655.0,887986.0,0,0
57493d66-ea77-42e7-829e-c14c45a045ac,f5bfeb48-47d2-49fc-b1b0-753356004cc5,Fully Paid,99999999.0,Short Term,733.0,1381528,Home Mortgage,Debt Consolidation,13009.49,18.4,8.0,0.0,411464.0,622776.0,0,0
229f2669-16f0-435e-81a3-4b8abeb2e0f7,46da16d2-4b4f-4f73-b4ae-e6a778af2ef1,Fully Paid,132704.0,Short Term,746.0,1375391,Rent,Debt Consolidation,12493.07,15.5,11.0,0.0,129808.0,356158.0,0,0
e5ad3659-df2e-4103-a8c1-7b3cb6dec105,6cdb1de1-e420-4734-84a1-e42f9a3af7da,Fully Paid,316998.0,Long Term,702.0,836494,Rent,Debt Consolidation,19936.7,25.6,17.0,0.0,293778.0,499532.0,0,0
67a2aaa4-f9e5-4be2-b2a3-5650f2c7f2bc,6dc92657-2320-40cd-bbb0-515287fd4033,Fully Paid,387904.0,Long Term,1076.456089,1174162,Home Mortgage,Debt Consolidation,3782.52,22.1,13.0,1.0,72238.0,344256.0,1,0
0f8e929a-5c7c-4989-ac33-5d95b6c54346,55a84bbe-5ec0-47a3-9d29-b9c3b7708e68,Fully Paid,121440.0,Short Term,731.0,749132,Rent,Debt Consolidation,17479.62,18.6,15.0,0.0,95456.0,504702.0,0,0
6be0b9c2-c3e1-4f3e-9dfe-bc8731c892d8,12f7d0e9-66be-4a6a-9d1b-d1e3779da118,Fully Paid,178640.0,Short Term,705.0,1292095,Rent,Debt Consolidation,12274.95,20.1,4.0,2.0,140885.0,290246.0,1,1
c1d46c07-bd34-49c3-9bd2-0490743f3834,9f70483e-90ec-4f3b-a90e-21ae4ef76eb9,Fully Paid,671836.0,Short Term,707.0,1318695,Home Mortgage,Debt Consolidation,18022.26,21.1,9.0,0.0,146965.0,348700.0,0,0
9e70d3c3-c574-4452-8a64-5de5841d5c1d,7a8fcb05-e8d3-449e-8379-a1c6d2500d48,Fully Paid,588962.0,Long Term,678.0,1412897,Home Mortgage,Debt Consolidation,16719.24,18.5,13.0,0.0,424498.0,785202.0,0,0
b37b2a63-f132-4770-8e8f-0933d6aaa5a6,c0af1fb1-7c34-46ad-bc06-b742f44c7f2e,Fully Paid,175010.0,Short Term,703.0,785973,Home Mortgage,Debt Consolidation,9890.26,12.1,5.0,0.0,182115.0,234036.0,0,0
dea9a468-5a2a-4a92-abe5-c6d3fa5e4bbb,5bc78d33-49c5-4f9a-834b-e726309106b9,Fully Paid,429440.0,Long Term,674.0,1383599,Home Mortgage,Home Improvements,11760.62,33.5,9.0,0.0,206853.0,318076.0,0,0
49fe1658-5f71-4979-ae4c-d8415699e0c9,4b0ad1aa-c7c6-40fb-ba30-4c19c5fd9508,Fully Paid,777084.0,Long Term,725.0,3355970,Home Mortgage,Home Improvements,26623.94,26.7,13.0,0.0,3276284.0,145907344.0,0,0
bb2e38db-58ac-45c1-bfa8-647f9c6c2974,a632ac98-65e0-4871-8dcb-c78deb9a1158,Fully Paid,109582.0,Short Term,744.0,1514224,Home Mortgage,Debt Consolidation,10637.34,10.1,7.0,0.0,23294.0,85382.0,0,0
c65c82c4-e246-47ad-84bd-4c74c33d0940,9ed1cd35-8374-43b8-a683-961004917032,Fully Paid,483604.0,Long Term,731.0,1213853,Home Mortgage,Debt Consolidation,20938.76,31.3,17.0,0.0,310802.0,624800.0,0,0
736dddc5-2c07-4006-9186-6649d6323ad0,e821735e-ec9d-46d7-a8c6-4142629d7045,Charged Off,341308.0,Short Term,741.0,669503,Rent,Debt Consolidation,9317.22,11.4,6.0,0.0,379601.0,646404.0,0,0
b37b75f9-d2bc-4d1a-8ff7-af7946497c68,7aa65e91-926c-4e4d-949c-0e63a72bb5bc,Fully Paid,152416.0,Short Term,747.0,637241,Home Mortgage,Debt Consolidation,12521.76,19.8,9.0,1.0,120118.0,221122.0,1,0
400ee21a-4654-41db-afc8-6d05ff8689ac,d7f9c457-1001-4f8b-bf74-24cdb67adefc,Fully Paid,327426.0,Long Term,713.0,3676101,Home Mortgage,Debt Consolidation,38292.79,29.8,13.0,0.0,429115.0,661628.0,0,0
f4f1ed99-0751-4cbe-a279-0cd3f97ed2ad,e32dd752-4b67-4d08-8a23-3970d69c0266,Charged Off,78298.0,Short Term,1076.456089,1174162,Rent,Debt Consolidation,16590.23,9.4,8.0,0.0,237272.0,282656.0,0,0
f7d1ce01-837e-40e7-a34d-eddc2ea1fae5,d1d30005-1f5e-4aed-aa30-e56fd3d50f88,Fully Paid,77000.0,Short Term,711.0,674044,Own Home,Take a Trip,9942.32,20.2,5.0,1.0,70794.0,160710.0,1,0
10570272-a54c-4128-8a1c-70c92d1cf260,144df0a2-30a3-4224-8d51-4a04563e2bd0,Charged Off,535920.0,Long Term,7430.0,1253525,Rent,Debt Consolidation,14310.99,27.5,16.0,0.0,478857.0,2291212.0,0,0
a0f9bf08-64a3-42c6-bfcd-2d9ec0588f95,4d35c0ce-d663-4b9f-a2ee-fe39e6006659,Fully Paid,266068.0,Short Term,1076.456089,1174162,Home Mortgage,Home Improvements,2970.46,20.7,13.0,2.0,97717.0,241758.0,1,1
03af3c32-d87b-4482-8e1e-2ba13b4907e2,4b22d634-71bf-4e1e-8db9-27d9571a7e63,Fully Paid,553916.0,Long Term,594.0,2009174,Home Mortgage,Debt Consolidation,29451.14,27.8,10.0,0.0,579443.0,680460.0,0,0
e1b3b671-777d-473e-9f0b-94df68248e2b,15ada1d7-0ee1-462f-9623-2de3a0da2ea5,Fully Paid,349932.0,Short Term,721.0,3602153,Home Mortgage,other,16029.54,20.0,17.0,0.0,68989.0,275462.0,0,0
7a833e82-c8b4-4eff-8e03-e641458d3791,2f084f8f-afbd-44d2-939d-c914fbe9b62a,Charged Off,134992.0,Short Term,728.0,437209,Rent,Debt Consolidation,9691.33,7.7,5.0,0.0,102315.0,180048.0,0,0
dfa6adf0-6320-44eb-80d2-c3afab706743,6491a9a1-488c-4d4b-8fd4-cd7362f5b318,Fully Paid,765226.0,Short Term,726.0,2643508,Home Mortgage,Debt Consolidation,34806.1,8.6,9.0,0.0,484937.0,754710.0,0,0
3fb18209-f893-43ff-b4e3-91f536bde35a,dc327cb6-0187-492e-966d-6fc1882ba662,Fully Paid,122870.0,Short Term,687.0,2548432,Home Mortgage,other,52667.62,13.5,17.0,0.0,363318.0,585926.0,0,0
2960cd4a-be43-4b0e-ae1f-abe5a8cec0ea,b40f89f8-aa26-4fe6-bc2d-756562001ac2,Charged Off,218702.0,Long Term,7170.0,576992,Rent,Debt Consolidation,9087.51,16.0,11.0,0.0,251522.0,469722.0,0,0
ddf1012e-0f7c-4889-bff4-a3f002670ede,98abffdc-c2d7-4416-8893-b081628d8767,Fully Paid,99999999.0,Short Term,734.0,2178787,Home Mortgage,Debt Consolidation,41541.98,25.0,9.0,1.0,311201.0,655160.0,1,0
d0227118-175d-4b08-97bb-16299803814f,f81be240-d5ea-440b-a95f-199a845d66e8,Fully Paid,131538.0,Short Term,1076.456089,1174162,Own Home,Debt Consolidation,15833.08,14.5,12.0,0.0,35549.0,46068.0,0,0
af2bc2db-82d5-4e28-b9d9-32b000505a50,d3a48c94-0848-4d92-a3f2-143d3ee25750,Charged Off,655314.0,Short Term,1076.456089,1174162,Home Mortgage,Debt Consolidation,12937.86,22.1,9.0,0.0,219678.0,325270.0,0,0
7f35b495-7cc1-40d7-b739-5266db31c658,7393cb63-a4db-42cb-931f-d909baef6381,Fully Paid,77814.0,Short Term,748.0,529967,Home Mortgage,Debt Consolidation,2534.98,18.0,4.0,1.0,14383.0,333058.0,0,0
52b8977e-2cdf-45bc-8bbd-8d28f7920580,89ea7100-67e2-404d-a708-e2d8593122b4,Fully Paid,177628.0,Short Term,1076.456089,1174162,Own Home,other,4314.33,10.3,7.0,0.0,136724.0,286264.0,0,0
300d2289-c68b-40c7-82ad-6c8c4e4f0e12,2c84d7cb-d702-4479-bc5b-7cf5a9f0e1c8,Fully Paid,262174.0,Long Term,703.0,935655,Rent,Buy House,8966.67,11.3,8.0,0.0,104405.0,366322.0,0,0
1ed23ef4-12ca-4ed2-91c0-b7df2e26b795,1838844f-8c15-49c0-a5e5-6bad4e5d30ef,Fully Paid,99999999.0,Short Term,726.0,622744,Home Mortgage,Debt Consolidation,16762.37,15.8,15.0,0.0,203946.0,480964.0,0,0
8e009eb1-b988-4c2d-b083-33a4da24291d,fdb1f63e-b46d-437f-bae6-062b7ed14cdd,Fully Paid,148214.0,Short Term,747.0,911487,Home Mortgage,Home Improvements,20424.81,20.5,6.0,0.0,142766.0,188716.0,0,0
c94c4390-aef5-4ff2-9142-42803c877a18,b4a75c42-b909-4307-ac0f-09cf1b186eea,Fully Paid,99999999.0,Short Term,745.0,1620814,Home Mortgage,Debt Consolidation,27553.8,9.6,12.0,0.0,388987.0,1047486.0,0,0
af8e035e-c1df-49d8-863d-c6f6941e0310,3d0ca2af-8ce7-45cf-b804-dc315671e47c,Fully Paid,778712.0,Long Term,688.0,3842940,Home Mortgage,Debt Consolidation,59565.57,25.0,18.0,0.0,548568.0,771782.0,0,0
9bbcd591-06ad-405d-a948-92360d951f85,b64a9da6-0107-4012-bba3-2057ae6efbb2,Charged Off,215776.0,Short Term,729.0,1583992,Rent,Debt Consolidation,14783.9,10.5,5.0,0.0,447564.0,720764.0,0,0
a53d6331-d6a9-4986-b284-08c49abf8303,88883a49-e435-445b-939a-167ca08d47f2,Fully Paid,755062.0,Long Term,681.0,1769983,Home Mortgage,Debt Consolidation,27729.74,25.0,15.0,0.0,228266.0,451044.0,0,0
55d1b192-ac48-453a-b859-d62e69bb12f3,260809c5-f100-49d1-a1c9-a73e1f02bbff,Fully Paid,215974.0,Short Term,716.0,1585455,Rent,Debt Consolidation,16647.23,15.9,11.0,1.0,115273.0,364672.0,1,0
37697a32-184f-4c2c-9b9a-02010805c4cf,ab2e62f5-cdde-4939-a971-7e334e0ab26c,Fully Paid,328548.0,Long Term,704.0,1172813,Home Mortgage,Debt Consolidation,16028.4,13.5,7.0,0.0,350246.0,479930.0,0,0
ca744299-94ee-4fa3-ab41-f305290bf95d,c08b3ba3-53f4-4d42-9cfb-df4382418e02,Fully Paid,397738.0,Short Term,736.0,1622106,Home Mortgage,Debt Consolidation,25413.07,15.9,16.0,0.0,494836.0,966218.0,0,0
6b9fdc83-4696-479c-8ab1-cc35e2233cd8,4bfbef83-43cb-4f97-83d8-b8fe05fd4a57,Fully Paid,347996.0,Long Term,700.0,686945,Own Home,Debt Consolidation,3932.81,11.0,7.0,0.0,164578.0,227678.0,0,0
a5bcc411-844c-4450-8cba-ab403b90fdfe,f9dfd867-61a1-469b-840e-71d0c4a2e631,Fully Paid,99999999.0,Short Term,743.0,788101,Home Mortgage,Debt Consolidation,14317.26,14.6,9.0,0.0,137750.0,537042.0,0,0
f1ff05c6-0c39-4c60-b4cd-7fe2e597292f,919ec1ef-5fe8-465a-8b3e-8442108780b6,Charged Off,432520.0,Short Term,745.0,1029477,Home Mortgage,Debt Consolidation,17758.54,15.4,7.0,0.0,296286.0,536074.0,0,0
345e009d-b098-43e8-811f-ba8964b0196b,cdd7fa9b-100c-46e4-807c-5fd55a682c95,Fully Paid,776864.0,Long Term,724.0,1380179,Rent,Business Loan,11593.42,12.8,15.0,0.0,42750.0,562474.0,0,0
0cfa2ec9-825e-44e5-b056-05c5d0812077,af703c39-6da8-4954-afb0-2641eefba352,Fully Paid,335082.0,Short Term,721.0,1215430,Home Mortgage,Educational Expenses,13065.92,25.5,13.0,0.0,351728.0,419848.0,0,0
7e94893b-4147-4aad-8fba-520ef5582491,2b1de31e-8f93-40ce-b05d-d4628b1d9fe2,Fully Paid,86988.0,Short Term,1076.456089,1174162,Rent,Debt Consolidation,1991.96,10.2,5.0,0.0,80294.0,245982.0,0,0
a1a367a0-6e14-46be-8bc3-f6abef5e1112,71708fcd-2fd3-4452-b9c1-11dd2a764751,Charged Off,220286.0,Short Term,734.0,1731242,Home Mortgage,Home Improvements,29575.4,18.5,5.0,0.0,105564.0,165198.0,0,0
ac17afbe-9a35-409c-962f-4198e6986a05,485af707-d563-452c-b5f0-d6e8d16961ca,Fully Paid,99999999.0,Short Term,748.0,1022333,Home Mortgage,Debt Consolidation,18146.33,9.0,9.0,0.0,168777.0,316228.0,0,0
38ad39c7-89c7-4a75-9091-9e0de88fdbcd,fe8387b1-9a58-4774-b935-23871e1e5450,Fully Paid,329142.0,Short Term,1076.456089,1174162,Home Mortgage,Debt Consolidation,17811.36,19.8,8.0,0.0,234308.0,293920.0,0,0
57815bde-8357-4429-8307-97a2fca8405b,058cea79-8bb7-4ac1-9b7d-c698263e3622,Charged Off,329054.0,Short Term,710.0,1136694,Rent,Debt Consolidation,15819.02,10.9,14.0,0.0,108091.0,372526.0,0,0
6c0058fe-8d14-4465-9560-05a8629a7ea0,040a5b08-32b2-40db-a2bd-09a0d85e2c75,Fully Paid,231264.0,Long Term,656.0,433371,Home Mortgage,Debt Consolidation,7078.45,16.0,9.0,0.0,331588.0,769428.0,0,0
860f6f96-51d9-466f-b427-200179fbd93e,d39c970b-ed77-43a5-9bdc-672aa33cbf39,Fully Paid,99999999.0,Short Term,691.0,1680417,Rent,Debt Consolidation,22965.68,17.7,27.0,0.0,92720.0,528880.0,0,0
0f2cc552-e703-49bc-8665-16e784cc2d2f,2d43639a-7c09-4b47-86f4-359d631fb58b,Fully Paid,61358.0,Short Term,726.0,756884,Own Home,Buy a Car,19048.26,21.5,9.0,0.0,134615.0,251812.0,0,0
48c72b85-7bec-4b20-a2ea-8afe13f4fb15,96cdc862-e6d3-4aad-959c-92ae79b4c843,Fully Paid,218394.0,Short Term,1076.456089,1174162,Home Mortgage,Debt Consolidation,15784.44,13.7,10.0,0.0,172121.0,878020.0,0,0
c50a7956-75a6-4d09-9cc4-1c2773f2fd43,d3e50309-3f24-4b9a-bd63-05296473b421,Fully Paid,99999999.0,Short Term,744.0,2044647,Home Mortgage,Debt Consolidation,12676.8,17.0,8.0,0.0,272688.0,363748.0,0,0
b4c556f0-bace-4696-bdf9-ffed2ad947ae,5409669b-4de7-493b-9de0-1a4734a7abaa,Fully Paid,99999999.0,Long Term,724.0,1360343,Home Mortgage,Debt Consolidation,30494.24,15.9,11.0,1.0,226366.0,463892.0,1,0
9b3a95f4-fb23-4c27-9709-825a9c868592,ecf9e047-4fad-4208-a3aa-30499d6dbb01,Charged Off,220396.0,Long Term,680.0,1903420,Rent,Debt Consolidation,18240.95,15.8,9.0,0.0,57608.0,66110.0,0,0
0d894d6e-4972-4ef5-89af-051689a2a3ef,45b57fc5-b081-4653-a862-9671b847575f,Charged Off,129074.0,Short Term,1076.456089,1174162,Rent,Debt Consolidation,18949.84,6.6,10.0,0.0,132734.0,236456.0,0,0
fba63fa3-2e7c-493d-9782-ed4813c28fd0,1af5d57e-5f41-4179-8cd0-0861fca3cedd,Fully Paid,99999999.0,Short Term,729.0,662473,Own Home,Home Improvements,5283.33,16.9,12.0,0.0,59356.0,369512.0,0,0
2b23ce49-3e5d-457a-906e-5d38039b4814,9434bb58-ec87-4e87-9177-25b9ea9c3b58,Fully Paid,99999999.0,Short Term,721.0,777024,Home Mortgage,Debt Consolidation,4506.8,12.0,3.0,1.0,161405.0,202488.0,1,0
b76b9c16-245b-4465-9e60-d15c5c590ea3,31d33215-6af6-4b2b-954f-5d626138fa21,Charged Off,353782.0,Short Term,646.0,1524313,Home Mortgage,Debt Consolidation,19816.05,31.8,7.0,0.0,114399.0,129976.0,0,0
05010552-0172-4319-807d-a320517a1a82,a510c793-480a-4511-bce4-fef730ce2a10,Fully Paid,195712.0,Short Term,1076.456089,1174162,Rent,Debt Consolidation,25070.69,14.7,18.0,0.0,154850.0,251130.0,0,0
f8d38b7e-bdcc-4243-929d-c3a07e89b358,43882ab3-c3a3-4d84-91c6-811ddd309f6f,Fully Paid,99999999.0,Short Term,745.0,491036,Rent,Debt Consolidation,2459.36,13.7,14.0,1.0,81472.0,720126.0,1,0
9a63d520-8dc6-4ef3-a547-bec77a5f3593,50766172-6e2a-48c2-8d3d-40140b28a43e,Fully Paid,99999999.0,Long Term,727.0,1914364,Home Mortgage,Home Improvements,19941.45,19.6,7.0,0.0,168587.0,485562.0,0,0
88eb9cc4-ef1b-4975-837f-d9775c1ca90a,cd31f1ff-1388-49de-9c8e-624292735830,Charged Off,32230.0,Short Term,1076.456089,1174162,Rent,other,5679.1,11.3,6.0,1.0,52364.0,79464.0,0,0
74f67327-4561-450f-a345-0153b7ec29ce,7fc3ea13-7274-446a-b5d0-a82980065b03,Charged Off,356444.0,Long Term,713.0,1269808,Home Mortgage,small_business,30189.48,22.1,7.0,0.0,762489.0,955504.0,0,0
4a5dc62a-0421-4e2c-ad87-1cb2f2c7805a,2a336913-4dc5-4657-be02-6e6c96aef479,Fully Paid,111034.0,Short Term,699.0,348707,Rent,Debt Consolidation,5957.07,12.7,5.0,0.0,116204.0,190586.0,0,0
8c68bbc6-714d-4a8c-a8c1-d20fbdfbd4f4,0e08ccde-bc5d-4523-8186-93ebf58083ac,Fully Paid,389620.0,Short Term,743.0,985530,Rent,Debt Consolidation,20942.56,13.0,18.0,0.0,294481.0,538670.0,0,0
b253eee5-047a-4d13-9f13-a4e9fdb1fa58,6019769e-7c0e-464c-bfb5-ffb2846a0e2c,Fully Paid,782320.0,Long Term,614.0,2374392,Home Mortgage,Other,61932.02,21.7,14.0,0.0,363641.0,487344.0,0,0
98d59a7e-2188-4392-b03e-13a93cc1fb78,78d2100e-deb0-46af-b422-98b4ce2c301f,Fully Paid,523292.0,Long Term,713.0,1788945,Own Home,Debt Consolidation,33542.6,16.8,13.0,0.0,303601.0,586850.0,0,0
9a189826-9c92-4274-8c21-0da2da376d3f,db287e7b-2d6e-438b-a193-9aeb676ae4c1,Fully Paid,217624.0,Short Term,1076.456089,1174162,Rent,Debt Consolidation,10853.94,12.4,7.0,0.0,107274.0,239338.0,0,0
09997824-a068-4fb6-85dd-3ee8d6c0b532,98fbe987-4102-4f0e-91c3-19f7e80e1f08,Fully Paid,322740.0,Short Term,1076.456089,1174162,Home Mortgage,Debt Consolidation,43985.0,20.7,16.0,1.0,446329.0,891022.0,1,0
92a8b16e-dfd3-4463-abd0-e3cd83aa05f8,121da01c-1787-44ec-9e7e-97051b47b465,Fully Paid,268620.0,Short Term,740.0,5316447,Own Home,Business Loan,36329.14,27.6,14.0,0.0,1385062.0,2187922.0,0,0
1f4dde70-3315-49a9-9534-483f45380c45,aca451fc-db23-4d9b-abff-0da9115648a9,Fully Paid,99999999.0,Short Term,736.0,494247,Rent,Debt Consolidation,11738.39,17.1,19.0,0.0,229216.0,804254.0,0,0
0a84a3e8-2486-44bd-9d91-2cdfdfdc25ec,41e70412-d206-4b83-8fe8-fc402a235a04,Fully Paid,215622.0,Short Term,743.0,1899430,Home Mortgage,Debt Consolidation,34189.74,19.4,13.0,0.0,324235.0,1191806.0,0,0
